row_id,tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit_Depth,Sectors,camera,ccd,star_rad,star_mass,teff,logg,SN,Qingress,set,Dupliate,Target_Pixel,Source
2087,350764481,0.01,J,89.010788,-57.063495999999994,9.147,1326.0354,0.447773,1.562548661,4280.0,2,4,4,4.7880273,1.5368600000000001,7052.0,4.16918,12.97059,0.15189,train,no,yes,fits
2088,350765457,0.01,J,88.979777,-59.199017000000005,7.805,1325.754941,0.5969140000000001,1.450357761,4970.0,2,4,4,3.06592,1.53129,6850.2466,,27.69166,0.3655,train,no,no,fits
2089,350765464,0.01,J,88.972061,-59.212782999999995,9.161,1325.753081,0.59695,1.35818064,8190.0,2,4,4,11.825501,0.6977899999999999,4625.73,3.2,26.532420000000002,0.34294,train,no,no,fits
2090,350858701,0.01,J,90.23029,-54.932156000000006,9.115,1326.250337,0.5585479999999999,1.46223398,860.0,2,4,4,23.347616,0.709017,4513.215,1.14,9.334430000000001,0.1521,train,no,no,fits
2091,350859088,0.01,J,90.335121,-55.713303,9.779,1327.416898,1.762925,3.1309548,450.0,2,4,4,10.040223,0.687916,4625.43,2.715,12.0171,0.22523,train,no,no,fits
2092,350862411,0.01,J,90.423039,-56.98530600000001,7.815,1325.717283,0.110971,1.31194355,3580.0,2,4,4,,,7501.0,,57.57631,-0.66896,train,no,no,fits
2093,350862795,0.01,J,90.473196,-56.138286,9.821,1325.785667,0.115574,0.49966800899999997,1240.0,2,4,4,2.5477988999999996,1.8570200000000001,7643.0,4.09925,25.72893,0.39821999999999996,train,no,no,fits
2094,355426214,0.01,J,1.281209,-52.151724,6.997000000000001,1356.249372,1.2918040000000002,3.9699720530000002,190.0,2,2,1,1.1457524,1.0860299999999998,5934.75,,10.01806,0.12390999999999999,train,yes,yes,fits
2095,355448296,0.01,J,351.46615,-50.997168,9.562000000000001,1327.11158,2.375836,12.00215327,6960.0,2,2,1,2.0452343999999996,1.45175,7102.51,3.91264,14.09808,-0.033530000000000004,train,yes,no,fits
2096,355477670,0.01,J,351.787916,-50.157253999999995,6.309,1344.465858,2.406572,1.430081345,270.0,2,2,1,2.55219,2.86663,8562.5,,12.29278,0.19494,train,yes,yes,fits
2097,355480242,0.01,J,351.848927,-52.30275,10.79,1330.146135,2.415832,1.658227085,5510.0,2,2,1,0.496,0.5539999999999999,3328.0,4.79097,11.82104,0.20814000000000002,val,no,no,fits
2098,355601553,0.01,J,357.68922599999996,-59.540292,9.374,1325.758079,0.43004899999999996,2.3134916000000003,17120.0,2,2,1,1.9056113000000001,1.35805,6531.7,4.0751800000000005,42.1671,-0.16939,train,no,yes,fits
2099,355601852,0.01,J,357.73334900000003,-59.097846,10.333,1326.380652,1.158334,22.0623707,1050.0,2,2,1,1.1002823999999998,0.779554,5039.433,4.144080000000001,77.64515,0.40592,train,yes,no,fits
2100,355602076,0.01,J,357.87068500000004,-58.064130000000006,10.35,1325.606706,0.46636700000000003,4.355681233,680.0,2,2,1,1.5661914,1.4240700000000002,7066.0576,4.20895,19.438470000000002,-0.6169899999999999,train,yes,no,fits
2101,355635991,0.01,J,358.121989,-59.754771999999996,9.203,1326.6196,13.30425,7.51636908,2920.0,2,2,1,0.7945651999999999,0.711287,4721.48,4.39784,16.45009,0.20058,train,no,no,fits
2102,355636177,0.01,J,358.22343,-58.838271,7.07,1325.7278039999999,0.8662540000000001,12.01272537,200.0,2,2,1,1.9402853999999998,1.4578,7072.687,,43.54938,-1.31407,train,yes,yes,fits
2103,355636245,0.01,J,358.118457,-58.550149,6.882999999999999,1342.002067,1.029525,0.452414466,280.0,2,2,1,2.1712103,1.5242,7134.6797,,9.29265,0.23153,train,yes,yes,fits
2104,355637215,0.01,J,358.28578,-54.367107999999995,6.166,1332.047976,0.104197,0.092176834,2180.0,2,2,1,0.656814,0.6356970000000001,4063.0,,17.083460000000002,0.20474,train,yes,no,fits
2105,355650585,0.01,J,358.677547,-59.864072,9.148,1326.707185,13.269101000000001,4.16862077,1410.0,2,2,1,2.2394252,1.19425,6098.7573,3.82725,10.509160000000001,0.25542,train,yes,no,fits
2106,355650859,0.01,J,358.65136,-58.631326,9.215,1326.41813,2.229753,16.55243761,360.0,2,2,1,0.663404,0.640933,4095.0,4.60168,12.85467,-0.04293,test,no,yes,fits
2107,355650933,0.01,J,358.716344,-58.335088,9.426,1326.130281,1.2178790000000002,3.651298672,1310.0,2,2,1,1.9978759,1.5084,7185.3047,3.9478699999999995,12.00515,0.32892,val,no,no,fits
2108,355651736,0.01,J,358.70568399999996,-54.859572,10.329,1326.278151,0.891548,3.549145602,5100.0,2,2,1,1.7983605,1.60599,7186.0,4.10161,17.334570000000003,0.33507,test,no,no,fits
2109,355652354,0.01,J,0.057009000000000004,-61.674521,9.547,1325.936167,2.843906,5.1886496189999995,560.0,2,3,2,10.316875999999999,0.767991,4733.0,2.19,9.85978,0.25290999999999997,train,no,no,fits
2110,355652445,0.01,J,359.972678,-62.033756000000004,9.857999999999999,1338.600203,13.995068,5.931669621,1120.0,2,3,2,1.3797925,1.23359,6364.7563,4.18645,13.87677,0.11404,train,no,no,fits
2111,355686830,0.01,J,0.371867,-62.045812,9.355,1327.567695,2.416629,7.209867624,150.0,2,3,2,2.2008900000000002,1.58505,7125.0,3.95327,9.101469999999999,0.12485999999999998,train,no,no,fits
2112,355738548,0.01,J,1.894713,-60.64182099999999,7.901,1344.454525,2.40886,1.389815866,410.0,2,3,2,2.0138786,1.1469,5938.233,,12.36203,0.20243,train,no,yes,fits
2113,355738550,0.01,J,1.896254,-60.640549,9.932,1344.4567140000001,2.40886,1.396753382,2490.0,2,3,2,0.7461899999999999,0.71709,4550.0,4.5483,11.38729,0.20297,test,no,yes,fits
2114,358049323,0.01,J,34.290766999999995,-63.416164,7.779,1344.46811,2.414885,1.4216910969999998,270.0,2,3,3,0.335863,0.32261300000000004,3276.0,,10.00982,0.21315,train,no,no,fits
2115,358068457,0.01,J,38.442591,-61.840889000000004,9.283999999999999,1326.232701,2.41756,2.8082376960000004,620.0,2,3,4,10.378696000000001,0.7618729999999999,4833.45,1.98,10.16347,0.2138,train,no,no,fits
2116,358071115,0.01,J,47.580607,-74.29709799999999,6.395,1344.471178,2.41756,1.44125257,360.0,2,3,3,1.5057945,1.24254,6196.75,,13.87754,0.16619,val,no,yes,fits
2117,358105506,0.01,J,48.268221000000004,-77.028438,8.477,1344.496077,2.410248,1.405078174,390.0,2,3,3,1.3351365,1.23735,6296.51,4.26133,11.699060000000001,0.21316,train,no,yes,fits
2118,358109921,0.01,J,51.548638000000004,-73.414872,8.513,1356.551862,2.420941,8.710739392999999,180.0,2,3,3,1.583774,1.5152,6569.193,4.26766,9.49129,0.14806,train,no,yes,fits
2119,358232308,0.01,J,16.9529,-55.96991,7.7170000000000005,1356.5001220000001,2.427614,7.570659916,130.0,2,3,2,2.0871267,1.0412700000000001,5785.7,,9.1246,0.10645,val,no,yes,fits
2120,358247684,0.01,J,52.852014000000004,-59.85698299999999,7.232,1354.2355189999998,0.126423,0.650704238,2380.0,2,3,4,2.7055778999999998,1.87527,7850.3335,3.8254599999999996,16.33969,0.01122,val,no,yes,fits
2121,358248149,0.01,J,53.404512,-57.974971999999994,8.452,1354.298303,0.120848,0.322287114,4520.0,2,3,4,2.9757017999999995,1.5163200000000001,6991.392,3.64636,12.52252,0.14737,train,no,no,fits
2122,358250755,0.01,J,56.990871999999996,-58.687202,9.926,1354.242621,0.42929700000000004,2.940100606,1020.0,2,3,4,2.8170773999999996,0.926726,5251.4434,3.63,36.57094,0.43033000000000005,train,no,no,fits
2123,358457606,0.01,J,60.364101,-78.548562,8.113,1354.5797029999999,0.417933,4.991022755,670.0,2,4,2,1.7978232,1.4357799999999998,6353.125,4.06631,32.72745,-1.36224,train,no,yes,fits
2124,358659346,0.01,J,54.330746,-62.738075,10.062000000000001,1337.688827,1.079561,0.474402286,3040.0,2,3,4,1.5558223999999998,1.62486,7234.6025,4.22791,15.04871,0.30194,train,no,no,fits
2125,364325483,0.01,J,101.76679200000001,-60.725464,10.024,1354.361705,0.13792100000000002,0.541367509,2470.0,2,4,4,2.2138228,1.6999,6973.75,4.11495,13.11001,0.07402,train,no,no,fits
2126,364325752,0.01,J,101.66650200000001,-61.183011,9.95,1326.5249099999999,1.789232,8.356429132999999,1400.0,2,4,4,1.9981964,1.46975,6594.13,4.30852,17.94916,0.35339,train,no,no,fits
2127,364326384,0.01,J,101.746021,-62.305715,10.203,1325.756122,0.120716,0.261702631,810.0,2,4,4,3.6812417999999996,1.4048,6921.4136,4.20258,13.791720000000002,0.22396,train,no,no,fits
2128,364425576,0.01,J,69.566997,-72.370019,9.107000000000001,1325.7666689999999,0.426155,3.506471525,3000.0,2,4,2,1.1691158000000001,1.12598,5918.2,4.295669999999999,87.35653,-0.33865,train,no,yes,fits
2129,364537492,0.01,J,71.182231,-77.880624,9.594,1325.691063,0.157089,1.116940491,1940.0,2,4,2,2.13637,1.4598,6942.0,3.94011,19.74766,0.8715700000000001,train,no,no,fits
2130,364542697,0.01,J,85.240024,-74.019936,9.032,1325.8270810000001,0.796624,2.625608974,350.0,2,4,2,11.116008,0.745025,4575.13,,13.49117,0.13302,val,no,no,fits
2131,369397251,0.01,J,358.251635,-30.426918,9.738999999999999,1356.317157,2.4441990000000002,1.8718653619999999,1790.0,2,1,2,1.5349979,1.40306,6767.686,3.65,10.83467,0.09631,train,yes,no,fits
2132,369611611,0.01,J,22.174981,-43.305189,8.076,1355.133332,1.326431,6.729780322000001,3090.0,2,2,2,1.9819846,1.48191,7044.8125,3.97159,12.66005,-0.31196,train,no,no,fits
2133,369666071,0.01,J,12.836352,-50.452733,9.258,1354.34915,1.05206,8.577992251,2180.0,2,2,2,3.5689453999999996,1.3645,6719.1953,3.5015400000000003,38.48152,0.40749,train,yes,no,fits
2134,369682510,0.01,J,18.417308,-65.03805,8.266,1327.306566,1.911823,1.540317555,4160.0,2,3,2,1.0344589,1.2572299999999998,6621.2,4.42984,18.97374,0.36967,train,no,yes,fits
2135,369683383,0.01,J,18.514259,-61.009384,7.6610000000000005,1335.19111,14.425373,6.439486507000001,330.0,2,3,2,1.8808061000000003,1.26389,6252.4004,,9.29032,0.18716,train,no,yes,fits
2136,369705637,0.01,J,32.534338,-64.355075,6.9110000000000005,1327.5367939999999,2.417793,6.72707382,80.0,2,3,3,1.5761389,1.05655,5843.0,4.09459,9.75124,0.13743,train,no,yes,fits
2137,369707392,0.01,J,32.824335,-63.30510699999999,10.374,1325.9089900000001,2.369407,5.23790589,310.0,2,3,3,2.5612164,1.22328,6510.831999999999,3.6784199999999996,9.81201,0.23106,train,no,no,fits
2138,369966028,0.01,J,5.230316999999999,-65.113564,7.6160000000000005,1342.042242,2.429729,1.2199183359999999,270.0,2,3,2,2.1295783999999998,0.877182,5228.0,,9.654689999999999,0.24577,train,no,yes,fits
2139,369988756,0.01,J,19.738072,-60.04341899999999,10.464,1325.337839,0.9342959999999999,17.348307100000003,350.0,2,3,2,2.1135509999999997,1.46658,6950.6265,3.9700800000000003,35.11699,0.27225,train,no,no,fits
2140,369990049,0.01,J,37.587171000000005,-62.870766,9.353,1325.4993869999998,0.106332,0.323487464,550.0,2,3,4,2.6337794999999997,1.7332599999999998,7528.6665,3.8515699999999997,13.788229999999999,0.16746,train,no,no,fits
2141,370008122,0.01,J,33.499399,-66.79393,8.07,1325.687874,1.159637,4.97484273,350.0,2,3,3,9.801094,0.718145,4791.0,2.18399,9.81289,0.39905,train,no,no,fits
2142,370009284,0.01,J,33.458403000000004,-71.77763399999999,9.405,1335.070157,2.405512,1.52759634,390.0,2,3,3,1.4395951,1.32436,6195.4,4.26823,9.92659,0.22295,train,no,yes,fits
2143,370117800,0.01,J,70.164536,-71.826637,9.934,1354.458036,0.329876,3.477790303,102080.0,2,4,2,2.5642855,1.50194,6395.0,4.2876199999999995,83.80145999999999,-1.2116799999999999,train,no,no,fits
2144,370136823,0.01,J,46.636488,-74.90900400000001,9.943999999999999,1327.3985519999999,2.61557,7.181936728999999,520.0,2,3,3,11.183366,,4600.9053,0.14,10.22918,0.29067,train,no,no,fits
2145,370137704,0.01,J,46.9079,-72.321907,7.692,1344.4669210000002,2.415234,1.482180801,510.0,2,3,3,0.921637,0.9784790000000001,5510.0,4.39649,14.927570000000001,0.17398,train,no,yes,fits
2146,370139424,0.01,J,48.821978,-77.32553100000001,10.392000000000001,1337.509639,14.363462,6.8806728360000005,2660.0,2,3,3,3.2262836,0.935522,5016.1,3.46,16.50684,0.22505,train,no,no,fits
2147,370226702,0.01,J,85.460298,-73.978081,8.918,1325.966521,0.590302,2.229216473,27370.0,2,4,2,,,4967.5146,,30.72383,0.08322,train,no,no,fits
2148,372816345,0.01,J,66.883762,-59.374115,9.311,1325.78462,0.8209069999999999,10.06740643,1940.0,2,4,1,2.4280834,1.60893,7133.65,3.8506699999999996,45.0711,-1.40035,val,no,no,fits
2149,372852125,0.01,J,97.965743,-64.54435699999999,9.757,1325.7567980000001,0.107543,0.329339683,720.0,2,4,4,2.8061272999999995,1.40596,7190.0,4.13125,15.26656,0.15708,test,no,yes,fits
2150,373689095,0.01,J,81.05331,-71.153275,9.467,1325.772031,0.500012,1.111466675,970.0,2,4,2,7.390033,0.797358,4812.8877,2.78995,11.45945,0.23859,train,no,no,fits
2151,373847871,0.01,J,81.94282700000001,-66.292961,10.14,1326.134836,0.5643699999999999,3.226119518,460.0,2,4,1,6.4608726999999995,0.757746,4764.9873,,20.3966,0.47971,train,no,no,fits
2152,373917830,0.01,J,81.721326,-68.833405,9.211,1354.369045,0.33871799999999996,1.531384724,470.0,2,4,2,,,3609.0,,14.399170000000002,-0.01545,train,no,no,fits
2153,374997690,0.01,J,99.365075,-62.543231999999996,10.248,1333.441626,12.993751,5.996875962000001,3740.0,2,4,4,,,8942.333,,10.786480000000001,0.19943,train,no,no,fits
2154,375034557,0.01,J,99.501525,-61.533381999999996,6.478,1354.362499,1.662255,6.27335037,820.0,2,4,4,1.1716600000000001,1.0248,5913.0,,13.48546,0.38608000000000003,train,no,yes,fits
2155,375056109,0.01,J,99.891773,-62.052465000000005,8.801,1355.123909,1.364351,3.680473258,390.0,2,4,4,10.066759,0.720058,4882.15,2.71,12.682360000000001,0.27978000000000003,train,no,no,fits
2156,375057127,0.01,J,99.66026,-60.183048,7.111000000000001,1325.817025,0.202058,3.944640935,2830.0,2,4,4,,,8411.25,,89.26841,4.9108,train,no,no,fits
2157,375089891,0.01,J,100.30013199999999,-61.640736,9.605,1355.089723,1.498084,4.014984967,290.0,2,4,4,9.293397,0.736893,4834.223,3.46,10.37809,0.13438,train,no,no,fits
2158,377017226,0.01,J,78.312569,-78.218469,9.978,1325.69778,0.24989499999999998,0.414245944,380.0,2,4,2,1.5921855,1.7731700000000001,7059.2754,4.3152099999999995,10.45905,0.19725,train,no,yes,fits
2159,380824557,0.01,J,357.22797099999997,-35.453998999999996,13.482999999999999,1356.538956,2.424579,5.927804706,21090.0,2,2,4,,,,,8.93801,0.20958000000000002,train,no,no,fits
2160,380824558,0.01,J,357.22833199999997,-35.451935999999996,8.966000000000001,1356.636214,2.407726,7.615541029,270.0,2,2,4,8.109247,0.833902,5016.92,,10.539810000000001,0.17077,train,no,no,fits
2161,380858160,0.01,J,357.865215,-34.487507,9.068,1356.534949,2.423409,9.507130443,200.0,2,2,4,1.7250067999999998,1.4303700000000001,6560.85,4.04,9.90221,0.23785,train,no,yes,fits
2162,380859245,0.01,J,358.03484,-31.075366,8.027999999999999,1356.4071900000001,2.4471689999999997,1.492968864,440.0,2,1,2,1.3094766000000002,1.07431,5956.0,4.28,9.10848,0.20561999999999997,test,no,yes,fits
2163,381204458,0.01,J,46.599451,-52.582646999999994,8.759,1354.255848,0.293623,0.533947553,7510.0,2,3,4,2.7883053,1.8631099999999998,7966.0,3.7954199999999996,11.9573,0.25851,train,no,yes,fits
2164,381949245,0.01,J,76.401986,-57.926665,10.248,1354.619375,0.583497,7.502464387000001,16920.0,2,4,1,0.7230709,0.700813,4984.3726,4.173109999999999,39.01275,-0.18719,val,no,no,fits
2165,381950094,0.01,J,76.687852,-59.05090799999999,8.956,1354.655527,0.21356599999999998,0.8616619259999999,113950.0,2,4,1,1.7770787000000001,1.35435,6529.7534,4.0742,24.76373,0.09833,train,no,yes,fits
2166,381950897,0.01,J,76.739407,-56.434051000000004,9.542,1325.925248,0.49008599999999997,6.199901555,4360.0,2,4,1,1.5863093000000001,1.47605,7097.953,4.22506,47.89577,-1.3868200000000002,train,no,yes,fits
2167,381975024,0.01,J,76.985549,-57.772341000000004,9.472999999999999,1325.7829470000001,0.13235999999999998,0.64282487,900.0,2,4,1,1.9881325,1.59055,7333.0,4.1709,22.25023,-0.13163,train,no,no,fits
2168,381975502,0.01,J,77.156772,-56.076329,9.499,1325.886927,0.514574,7.346387751,760.0,2,4,1,3.6414687999999993,0.75946,4889.3433,3.12915,41.19932,-1.5721100000000001,test,no,yes,fits
2169,381979957,0.01,J,77.62155899999999,-59.734814,9.982999999999999,1354.401383,0.593957,4.706277685,3300.0,2,4,1,12.413317,0.759976,4788.8022,2.39,36.79091,0.38166,train,no,no,fits
2170,382028425,0.01,J,78.424851,-56.441348,9.217,1331.9706099999999,4.424978,2.584895148,1290.0,2,4,1,2.4467332,1.39206,6448.585,4.56,11.88578,0.24094000000000002,train,no,yes,fits
2171,382030618,0.01,J,78.695888,-56.692955000000005,10.075,1325.764545,0.13542300000000002,0.357159203,3640.0,2,4,1,1.843745,1.57112,7365.0547,4.1170800000000005,17.20368,0.21815,train,no,no,fits
2172,382145521,0.01,J,80.322502,-56.245376,7.999,1325.685407,0.125137,1.4488161640000001,4860.0,2,4,1,2.857771,1.6722,7373.5,3.8006599999999997,28.57072,-0.00018,test,no,yes,fits
2173,382159806,0.01,J,81.074421,-57.19712,9.957,1325.730514,0.125301,0.8435564040000001,5780.0,2,4,1,3.1963296000000003,1.62151,7291.5,4.150919999999999,38.911970000000004,-0.35241999999999996,test,no,no,fits
2174,382160146,0.01,J,81.001398,-58.095062,8.22,1325.939388,0.579702,2.601424319,1450.0,2,4,1,1.6430365000000002,1.5725799999999999,7148.8335,4.18401,22.331970000000002,0.34158,test,no,yes,fits
2175,382187163,0.01,J,81.18729499999999,-57.521889,10.045,1325.889645,1.13458,5.8179447070000005,320.0,2,4,1,12.262069,0.749436,4821.5,2.01,11.62748,0.12085,test,no,no,fits
2176,382190230,0.01,J,81.35291600000001,-58.763431999999995,10.247,1326.240073,1.2892540000000001,6.153145211,680.0,2,4,1,1.2893413999999999,1.2558,6493.0947,4.23495,17.29675,0.38161999999999996,train,no,yes,fits
2177,382198167,0.01,J,81.445029,-59.258338,10.016,1325.844546,0.578503,2.727525944,1410.0,2,4,1,1.5498299999999998,1.6784,7216.3696,4.157719999999999,15.003179999999999,-0.10730999999999999,test,no,no,fits
2178,382199022,0.01,J,81.668222,-58.238068000000005,9.136000000000001,1326.4015570000001,0.798455,3.005512373,1660.0,2,4,1,3.2029412,1.70187,7293.285,3.70983,16.349510000000002,0.22184,train,no,no,fits
2179,382199567,0.01,J,81.625486,-56.638709999999996,9.701,1325.768595,0.11714400000000001,1.5169491990000001,2970.0,2,4,1,2.7915827999999996,1.51482,7071.4473,3.85866,53.086380000000005,-0.44714,train,no,no,fits
2180,382245063,0.01,J,82.052727,-57.666495,9.101,1325.73237,0.109226,0.300231691,940.0,2,4,1,2.287929,1.56158,7448.2095,3.90876,11.89869,0.16813,train,no,no,fits
2181,382259669,0.01,J,82.686389,-57.160030000000006,6.735,1325.683427,0.11689200000000001,0.264802461,470.0,2,4,1,1.6674950000000002,1.8004,7700.5,4.2195800000000006,12.50173,0.10237,train,no,yes,fits
2182,382451727,0.01,J,350.630361,-47.520346999999994,6.296,1340.254383,21.146266,15.97135178,3320.0,2,2,4,0.486411,0.486752,3553.0,,17.22254,0.17221,train,no,no,fits
2183,382463166,0.01,J,353.018616,-43.59001,7.406000000000001,1355.2063660000001,3.018333,13.29418733,1710.0,2,2,4,1.0218216,1.08466,5964.5,,16.533160000000002,0.49982,train,yes,yes,fits
2184,382463825,0.01,J,352.971881,-46.72183,7.6579999999999995,1358.9349220000001,1.29197,1.3094374340000001,360.0,2,2,4,2.376074,1.3483100000000001,6709.793000000001,,9.23813,0.13096,val,no,yes,fits
2185,382473126,0.01,J,0.036443,-50.86701,8.135,1356.525965,2.433979,6.226507719,140.0,2,2,1,1.2751231,1.23406,6501.95,4.27284,9.74868,0.19405,train,yes,yes,fits
2186,382473600,0.01,J,0.143046,-53.097664,5.864,1344.488847,2.4094580000000003,1.347368914,260.0,2,2,1,2.3979707,1.07044,6184.995,,11.6188,0.1597,train,no,yes,fits
2187,382474477,0.01,J,12.2571,-50.1449,8.992,1367.2536289999998,13.286651999999998,10.48476283,3450.0,2,2,2,0.589,0.613,4105.1797,4.6856599999999995,21.83214,0.18529,val,no,no,fits
2188,382474489,0.01,J,12.287538,-50.091252000000004,10.21,1366.0200849999999,14.432004999999998,4.558204459,5940.0,2,2,2,1.1135693000000002,1.08397,6280.767,4.28308,11.55028,0.17107999999999998,test,no,no,fits
2189,382520454,0.01,J,12.207248,-48.593613,10.154,1356.544202,2.433389,6.447507494,1730.0,2,2,2,,,,,10.47251,0.17715999999999998,train,no,no,fits
2190,382522507,0.01,J,12.935549,-50.152478,8.207,1366.347878,2.435749,1.43689705,640.0,2,2,2,,,5143.45,,13.6294,0.20751999999999998,train,no,yes,fits
2191,382551556,0.01,J,19.496677,-52.105755,7.1739999999999995,1366.34483,4.820037999999999,2.7948508339999996,690.0,2,2,2,2.264596,1.75013,7453.0,3.96861,17.30923,0.17123,train,no,yes,fits
2192,382582811,0.01,J,36.205085,-61.460492,7.723,1327.970644,1.3687610000000001,4.358244525,260.0,2,3,4,1.5606831,1.39028,6609.8604,,14.63137,0.2107,train,no,yes,fits
2193,382603173,0.01,J,37.07148,-62.786737,10.378,1326.044841,1.106814,11.573466999999999,1050.0,2,3,4,1.7961228999999999,1.13447,5789.0,4.5,69.28214,-0.9444299999999999,train,no,no,fits
2194,382604316,0.01,J,39.295262,-61.607907999999995,8.244,1325.501424,1.49429,6.14117327,510.0,2,3,4,12.138593,0.6703899999999999,4388.7046,2.41,12.89621,0.34198,test,no,yes,fits
2195,382633814,0.01,J,39.516294,-63.11578000000001,10.453,1328.147849,3.026139,9.289036273999999,2500.0,2,3,4,1.5743666,1.5257,7216.526999999999,4.20787,16.27787,0.38600999999999996,test,no,no,fits
2196,382635931,0.01,J,39.768012,-65.33182099999999,8.943999999999999,1325.539618,0.37973,2.8676602030000002,15040.0,2,3,3,1.6122992,1.19244,6425.6147,4.00623,62.86449,0.3677,train,no,yes,fits
2197,38460465,0.01,J,61.266218,-61.482707999999995,8.408999999999999,1325.735624,0.116882,0.505996204,1160.0,2,3,4,1.6868328999999997,1.6015700000000002,7456.0,4.1332,23.20284,0.40865999999999997,val,no,yes,fits
2198,38509839,0.01,J,62.406455,-63.04368,10.015,1325.859009,0.748938,4.117780954,1730.0,2,4,1,8.048051,0.903601,5219.115,2.92,35.9551,0.33799999999999997,train,no,no,fits
2199,38510806,0.01,J,62.298978000000005,-60.031588,10.093,1326.1663369999999,13.966757999999999,5.034736924,5070.0,2,4,1,4.7059326,0.742679,4981.3,3.32,25.12484,0.09974,train,no,no,fits
2200,38515566,0.01,J,62.765729,-63.160561,8.866,1325.693246,0.12278900000000001,1.499518914,15870.0,2,4,1,3.2795947,1.42618,6652.5,3.56238,92.54265,-0.9763700000000001,train,no,no,fits
2201,38570985,0.01,J,63.15794399999999,-64.25500699999999,9.077,1325.782668,0.142567,0.42965131700000003,790.0,2,4,1,2.0365636,1.75013,7568.0,4.07975,12.69237,0.10594,train,no,yes,fits
2202,38587180,0.01,J,64.163905,-64.31554100000001,7.689,1325.7191970000001,0.20781599999999997,0.410627791,4460.0,2,4,1,2.8395834,1.65418,7312.1504,3.7099,12.9639,0.07400000000000001,train,no,yes,fits
2203,38708544,0.01,J,66.615202,-64.026453,9.405,1325.701116,0.141675,0.34753444200000005,2210.0,2,4,1,2.2758496,1.50915,7142.3335,4.082319999999999,12.60839,0.22105,train,no,yes,fits
2204,38709974,0.01,J,66.89495,-63.782230000000006,8.86,1325.7936619999998,0.19834200000000002,0.9955975029999999,2610.0,2,4,1,3.2411516,1.42026,6942.17,3.40559,31.523390000000003,-0.12426,test,no,no,fits
2205,38762531,0.01,J,67.362037,-61.555378000000005,10.245,1326.011432,0.354527,0.9180831190000001,460.0,2,4,1,1.9026164,1.50041,7173.0,4.04649,10.11673,0.14545999999999998,train,no,no,fits
2206,38764156,0.01,J,67.50139300000001,-62.82800699999999,9.782,1325.812257,0.30598400000000003,0.552019615,520.0,2,4,1,2.0891306,1.57552,7182.0,4.1098300000000005,12.67707,0.22023,train,no,no,fits
2207,38811249,0.01,J,67.418699,-64.724527,9.554,1325.717576,0.17361600000000002,0.49984740899999996,9790.0,2,4,1,2.4749007,1.6443,7095.0,3.8814,18.90919,0.18344000000000002,train,no,no,fits
2208,388179664,0.01,J,52.066744,-73.549684,7.9670000000000005,1326.104671,0.9916969999999999,10.93881459,2210.0,2,3,3,2.8665059,1.77236,7805.25,3.77949,78.61898000000001,-0.89722,val,no,yes,fits
2209,388200486,0.01,J,62.46284300000001,-79.017914,8.144,1354.422687,0.160399,1.139320513,5800.0,2,4,2,4.072373000000001,1.8334099999999998,7515.733,3.5095199999999998,23.14434,-0.40107,val,no,no,fits
2210,38826411,0.01,J,68.254442,-62.276192,10.015,1329.4851609999998,0.332918,0.07230979,558350.0,2,4,1,3.1174178,1.20567,6431.4165,4.1303,12.87929,0.045380000000000004,train,no,no,fits
2211,38846471,0.01,J,68.881417,-63.916169,10.0,1325.6847619999999,0.11298299999999999,2.34286972,3090.0,2,4,1,3.078019,1.4423700000000002,7124.34,4.19255,255.05008999999998,0.41316,train,no,yes,fits
2212,38848847,0.01,J,8.722639,-68.596749,8.288,1327.922386,7.193078999999999,18.81018931,12820.0,2,3,2,2.395985,,7751.5,,14.843620000000001,0.22225,val,no,no,fits
2213,38850724,0.01,J,9.150035,-69.43233599999999,7.861000000000001,1325.439896,0.19033699999999998,0.97798196,3980.0,2,3,2,2.2104743,1.8562,7839.555,,21.87566,0.02417,val,no,no,fits
2214,38935547,0.01,J,9.941774,-69.71939300000001,10.184,1339.328131,14.989633,5.687666346,1120.0,2,3,2,2.8548593999999996,1.06664,6284.5522,3.48127,11.39255,0.19305,train,no,no,fits
2215,38937714,0.01,J,10.178286,-69.098208,8.568999999999999,1326.55154,2.66161,8.039126844,160.0,2,3,2,2.9921982000000003,1.2496399999999999,6232.8667,3.53835,9.50948,0.10744000000000001,test,no,yes,fits
2216,38939964,0.01,J,69.98772199999999,-60.419061,9.772,1325.987908,1.025003,3.8791853539999996,3730.0,2,4,1,1.7181818,,6980.5146,,13.483120000000001,0.14063,train,no,no,fits
2217,389440520,0.01,J,85.901798,-70.07063199999999,9.384,1325.729546,0.16628900000000002,0.8242879209999999,4810.0,2,4,2,2.3942304,1.99547,7028.0,4.139480000000001,25.36344,-0.26655,train,no,yes,fits
2218,38954456,0.01,J,70.26118199999999,-60.845892000000006,8.157,1325.996261,0.338672,3.979531469,2770.0,2,4,1,1.8859171000000001,1.5435299999999998,7109.6196,,38.76293,-0.86556,train,no,yes,fits
2219,389570172,0.01,J,86.588311,-67.700978,9.408,1354.6874460000001,0.411731,9.262564084,470.0,2,4,2,1.3360565,1.59459,7280.4336,4.2510699999999995,48.876740000000005,0.8936700000000001,train,no,yes,fits
2220,389728056,0.01,J,349.927421,-44.688491,9.955,1340.248747,21.371212,13.00737447,4800.0,2,2,4,,,4114.88,,18.52842,0.20623000000000002,train,no,no,fits
